
Host: smg13363-ws

Timers On : Tue Jan  5 09:34:01 2021
Timers Off: Tue Jan  5 09:34:38 2021

Wall Time:       36.24 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
| SAD Guess                         :      0.183u      0.000s      0.111w      1 calls
HF: Form G                          :      3.733u      0.033s      2.414w    661 calls
| JK: D                             :      0.000u      0.000s      0.005w    661 calls
| JK: USO2AO                        :      0.167u      0.000s      0.039w    661 calls
| JK: JK                            :      3.433u      0.033s      2.292w    661 calls
| | PK computes JK                  :      3.433u      0.033s      2.292w    661 calls
| JK: AO2USO                        :      0.117u      0.000s      0.051w    661 calls
HF: Form F                          :      0.017u      0.000s      0.005w    661 calls
HF: Form D                          :      0.017u      0.000s      0.007w    661 calls
HF: DIIS                            :      0.517u      0.017s      0.271w    660 calls
| DIISManager::add_entry            :      0.050u      0.000s      0.033w    611 calls
| DIISManager::extrapolate          :      0.133u      0.017s      0.062w    611 calls
| | bMatrix setup                   :      0.017u      0.000s      0.023w    611 calls
| | bMatrix pseudoinverse           :      0.083u      0.000s      0.018w    611 calls
| | New vector                      :      0.033u      0.017s      0.019w    611 calls
HF: Form C                          :      0.167u      0.000s      0.127w    660 calls
Grad: V T Perturb                   :      1.000u      0.083s      0.683w     50 calls
Grad: S                             :      0.017u      0.000s      0.032w     50 calls
Grad: JK                            :     65.150u      0.000s     39.065w     50 calls
Grad: XC                            :      0.000u      0.000s      0.000w     50 calls

**************************************************************************************

Host: smg13363-ws

Timers On : Tue Jan  5 13:02:40 2021
Timers Off: Tue Jan  5 13:03:48 2021

Wall Time:       67.48 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     18.550u      0.483s     11.351w     54 calls
HF: Form core H                     :      0.033u      0.000s      0.061w     54 calls
HF: Form S/X                        :      0.000u      0.000s      0.010w     54 calls
HF: Guess                           :      0.200u      0.017s      0.120w     54 calls
SAD Guess                           :      0.183u      0.017s      0.112w      1 calls
HF: Form G                          :      4.650u      0.050s      2.725w    738 calls
JK: D                               :      0.000u      0.000s      0.005w    738 calls
JK: USO2AO                          :      0.017u      0.000s      0.044w    738 calls
JK: JK                              :      4.517u      0.050s      2.590w    738 calls
PK computes JK                      :      4.517u      0.050s      2.589w    738 calls
JK: AO2USO                          :      0.067u      0.000s      0.057w    738 calls
HF: Form F                          :      0.033u      0.000s      0.006w    738 calls
HF: Form D                          :      0.000u      0.000s      0.007w    738 calls
HF: DIIS                            :      0.383u      0.000s      0.307w    737 calls
DIISManager::add_entry              :      0.083u      0.000s      0.038w    684 calls
DIISManager::extrapolate            :      0.050u      0.000s      0.071w    684 calls
bMatrix setup                       :      0.000u      0.000s      0.027w    684 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.021w    684 calls
New vector                          :      0.017u      0.000s      0.022w    684 calls
HF: Form C                          :      0.250u      0.000s      0.143w    737 calls
Grad: V T Perturb                   :      1.117u      0.117s      0.749w     54 calls
Grad: S                             :      0.017u      0.000s      0.035w     54 calls
Grad: JK                            :     70.433u      0.000s     42.270w     54 calls
Grad: XC                            :      0.000u      0.000s      0.000w     54 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     18.550u      0.483s     11.351w     54 calls
HF: Form core H                     :      0.033u      0.000s      0.061w     54 calls
HF: Form S/X                        :      0.000u      0.000s      0.010w     54 calls
HF: Guess                           :      0.200u      0.017s      0.120w     54 calls
| SAD Guess                         :      0.183u      0.017s      0.112w      1 calls
HF: Form G                          :      4.650u      0.050s      2.725w    738 calls
| JK: D                             :      0.000u      0.000s      0.005w    738 calls
| JK: USO2AO                        :      0.017u      0.000s      0.044w    738 calls
| JK: JK                            :      4.517u      0.050s      2.590w    738 calls
| | PK computes JK                  :      4.517u      0.050s      2.589w    738 calls
| JK: AO2USO                        :      0.067u      0.000s      0.057w    738 calls
HF: Form F                          :      0.033u      0.000s      0.006w    738 calls
HF: Form D                          :      0.000u      0.000s      0.007w    738 calls
HF: DIIS                            :      0.383u      0.000s      0.307w    737 calls
| DIISManager::add_entry            :      0.083u      0.000s      0.038w    684 calls
| DIISManager::extrapolate          :      0.050u      0.000s      0.071w    684 calls
| | bMatrix setup                   :      0.000u      0.000s      0.027w    684 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.021w    684 calls
| | New vector                      :      0.017u      0.000s      0.022w    684 calls
HF: Form C                          :      0.250u      0.000s      0.143w    737 calls
Grad: V T Perturb                   :      1.117u      0.117s      0.749w     54 calls
Grad: S                             :      0.017u      0.000s      0.035w     54 calls
Grad: JK                            :     70.433u      0.000s     42.270w     54 calls
Grad: XC                            :      0.000u      0.000s      0.000w     54 calls

**************************************************************************************

Host: smg13363-ws

Timers On : Tue Jan  5 13:04:16 2021
Timers Off: Tue Jan  5 13:06:18 2021

Wall Time:      121.93 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     30.800u      0.750s     18.894w    100 calls
HF: Form core H                     :      0.133u      0.000s      0.112w    100 calls
HF: Form S/X                        :      0.017u      0.000s      0.019w    100 calls
HF: Guess                           :      0.200u      0.000s      0.121w    100 calls
SAD Guess                           :      0.183u      0.000s      0.111w      1 calls
HF: Form G                          :      7.967u      0.083s      4.914w   1321 calls
JK: D                               :      0.017u      0.000s      0.010w   1321 calls
JK: USO2AO                          :      0.100u      0.000s      0.081w   1321 calls
JK: JK                              :      7.667u      0.083s      4.667w   1321 calls
PK computes JK                      :      7.667u      0.083s      4.665w   1321 calls
JK: AO2USO                          :      0.133u      0.000s      0.103w   1321 calls
HF: Form F                          :      0.000u      0.000s      0.011w   1321 calls
HF: Form D                          :      0.017u      0.000s      0.013w   1321 calls
HF: DIIS                            :      0.900u      0.033s      0.550w   1320 calls
DIISManager::add_entry              :      0.117u      0.017s      0.069w   1221 calls
DIISManager::extrapolate            :      0.217u      0.017s      0.126w   1221 calls
bMatrix setup                       :      0.067u      0.000s      0.047w   1221 calls
bMatrix pseudoinverse               :      0.067u      0.000s      0.036w   1221 calls
New vector                          :      0.067u      0.017s      0.039w   1221 calls
HF: Form C                          :      0.483u      0.000s      0.257w   1320 calls
Grad: V T Perturb                   :      1.983u      0.317s      1.379w    100 calls
Grad: S                             :      0.083u      0.000s      0.063w    100 calls
Grad: JK                            :    129.867u      0.000s     77.948w    100 calls
Grad: XC                            :      0.000u      0.000s      0.000w    100 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     30.800u      0.750s     18.894w    100 calls
HF: Form core H                     :      0.133u      0.000s      0.112w    100 calls
HF: Form S/X                        :      0.017u      0.000s      0.019w    100 calls
HF: Guess                           :      0.200u      0.000s      0.121w    100 calls
| SAD Guess                         :      0.183u      0.000s      0.111w      1 calls
HF: Form G                          :      7.967u      0.083s      4.914w   1321 calls
| JK: D                             :      0.017u      0.000s      0.010w   1321 calls
| JK: USO2AO                        :      0.100u      0.000s      0.081w   1321 calls
| JK: JK                            :      7.667u      0.083s      4.667w   1321 calls
| | PK computes JK                  :      7.667u      0.083s      4.665w   1321 calls
| JK: AO2USO                        :      0.133u      0.000s      0.103w   1321 calls
HF: Form F                          :      0.000u      0.000s      0.011w   1321 calls
HF: Form D                          :      0.017u      0.000s      0.013w   1321 calls
HF: DIIS                            :      0.900u      0.033s      0.550w   1320 calls
| DIISManager::add_entry            :      0.117u      0.017s      0.069w   1221 calls
| DIISManager::extrapolate          :      0.217u      0.017s      0.126w   1221 calls
| | bMatrix setup                   :      0.067u      0.000s      0.047w   1221 calls
| | bMatrix pseudoinverse           :      0.067u      0.000s      0.036w   1221 calls
| | New vector                      :      0.067u      0.017s      0.039w   1221 calls
HF: Form C                          :      0.483u      0.000s      0.257w   1320 calls
Grad: V T Perturb                   :      1.983u      0.317s      1.379w    100 calls
Grad: S                             :      0.083u      0.000s      0.063w    100 calls
Grad: JK                            :    129.867u      0.000s     77.948w    100 calls
Grad: XC                            :      0.000u      0.000s      0.000w    100 calls

**************************************************************************************

Host: smg13363-ws

Timers On : Tue Jan  5 13:09:07 2021
Timers Off: Tue Jan  5 13:10:19 2021

Wall Time:       71.94 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     19.900u      0.317s     12.109w     58 calls
HF: Form core H                     :      0.033u      0.017s      0.064w     58 calls
HF: Form S/X                        :      0.033u      0.000s      0.011w     58 calls
HF: Guess                           :      0.183u      0.000s      0.120w     58 calls
SAD Guess                           :      0.167u      0.000s      0.111w      1 calls
HF: Form G                          :      4.700u      0.083s      2.784w    750 calls
JK: D                               :      0.000u      0.017s      0.006w    750 calls
JK: USO2AO                          :      0.083u      0.033s      0.045w    750 calls
JK: JK                              :      4.500u      0.033s      2.646w    750 calls
PK computes JK                      :      4.467u      0.033s      2.645w    750 calls
JK: AO2USO                          :      0.050u      0.000s      0.058w    750 calls
HF: Form F                          :      0.000u      0.000s      0.006w    750 calls
HF: Form D                          :      0.017u      0.000s      0.008w    750 calls
HF: DIIS                            :      0.417u      0.033s      0.310w    749 calls
DIISManager::add_entry              :      0.083u      0.017s      0.038w    692 calls
DIISManager::extrapolate            :      0.033u      0.000s      0.070w    692 calls
bMatrix setup                       :      0.017u      0.000s      0.026w    692 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.020w    692 calls
New vector                          :      0.000u      0.000s      0.021w    692 calls
HF: Form C                          :      0.233u      0.000s      0.146w    749 calls
Grad: V T Perturb                   :      1.183u      0.117s      0.799w     58 calls
Grad: S                             :      0.033u      0.017s      0.037w     58 calls
Grad: JK                            :     75.350u      0.000s     45.201w     58 calls
Grad: XC                            :      0.000u      0.000s      0.000w     58 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     19.900u      0.317s     12.109w     58 calls
HF: Form core H                     :      0.033u      0.017s      0.064w     58 calls
HF: Form S/X                        :      0.033u      0.000s      0.011w     58 calls
HF: Guess                           :      0.183u      0.000s      0.120w     58 calls
| SAD Guess                         :      0.167u      0.000s      0.111w      1 calls
HF: Form G                          :      4.700u      0.083s      2.784w    750 calls
| JK: D                             :      0.000u      0.017s      0.006w    750 calls
| JK: USO2AO                        :      0.083u      0.033s      0.045w    750 calls
| JK: JK                            :      4.500u      0.033s      2.646w    750 calls
| | PK computes JK                  :      4.467u      0.033s      2.645w    750 calls
| JK: AO2USO                        :      0.050u      0.000s      0.058w    750 calls
HF: Form F                          :      0.000u      0.000s      0.006w    750 calls
HF: Form D                          :      0.017u      0.000s      0.008w    750 calls
HF: DIIS                            :      0.417u      0.033s      0.310w    749 calls
| DIISManager::add_entry            :      0.083u      0.017s      0.038w    692 calls
| DIISManager::extrapolate          :      0.033u      0.000s      0.070w    692 calls
| | bMatrix setup                   :      0.017u      0.000s      0.026w    692 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.020w    692 calls
| | New vector                      :      0.000u      0.000s      0.021w    692 calls
HF: Form C                          :      0.233u      0.000s      0.146w    749 calls
Grad: V T Perturb                   :      1.183u      0.117s      0.799w     58 calls
Grad: S                             :      0.033u      0.017s      0.037w     58 calls
Grad: JK                            :     75.350u      0.000s     45.201w     58 calls
Grad: XC                            :      0.000u      0.000s      0.000w     58 calls

**************************************************************************************

Host: smg13363-ws

Timers On : Tue Jan  5 13:12:57 2021
Timers Off: Tue Jan  5 13:13:55 2021

Wall Time:       58.07 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     34.417u      0.833s     21.083w    100 calls
HF: Form core H                     :      0.067u      0.017s      0.043w    100 calls
HF: Form S/X                        :      0.000u      0.000s      0.016w    100 calls
HF: Guess                           :     19.600u      0.083s     11.824w    100 calls
SAD Guess                           :     18.500u      0.033s     11.076w    100 calls
HF: Form G                          :      7.717u      0.100s      4.920w   1336 calls
JK: D                               :      0.033u      0.000s      0.010w   1336 calls
JK: USO2AO                          :      0.133u      0.000s      0.086w   1336 calls
JK: JK                              :      7.400u      0.083s      4.668w   1336 calls
PK computes JK                      :      7.400u      0.083s      4.666w   1336 calls
JK: AO2USO                          :      0.100u      0.000s      0.104w   1336 calls
HF: Form F                          :      0.000u      0.000s      0.011w   1336 calls
HF: Form D                          :      0.067u      0.000s      0.014w   1336 calls
HF: DIIS                            :      0.950u      0.067s      0.563w   1236 calls
DIISManager::add_entry              :      0.217u      0.017s      0.069w   1236 calls
DIISManager::extrapolate            :      0.250u      0.017s      0.133w   1236 calls
bMatrix setup                       :      0.067u      0.017s      0.054w   1236 calls
bMatrix pseudoinverse               :      0.100u      0.000s      0.037w   1236 calls
New vector                          :      0.083u      0.000s      0.039w   1236 calls
HF: Form C                          :      0.450u      0.000s      0.236w   1236 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     34.417u      0.833s     21.083w    100 calls
HF: Form core H                     :      0.067u      0.017s      0.043w    100 calls
HF: Form S/X                        :      0.000u      0.000s      0.016w    100 calls
HF: Guess                           :     19.600u      0.083s     11.824w    100 calls
| SAD Guess                         :     18.500u      0.033s     11.076w    100 calls
HF: Form G                          :      7.717u      0.100s      4.920w   1336 calls
| JK: D                             :      0.033u      0.000s      0.010w   1336 calls
| JK: USO2AO                        :      0.133u      0.000s      0.086w   1336 calls
| JK: JK                            :      7.400u      0.083s      4.668w   1336 calls
| | PK computes JK                  :      7.400u      0.083s      4.666w   1336 calls
| JK: AO2USO                        :      0.100u      0.000s      0.104w   1336 calls
HF: Form F                          :      0.000u      0.000s      0.011w   1336 calls
HF: Form D                          :      0.067u      0.000s      0.014w   1336 calls
HF: DIIS                            :      0.950u      0.067s      0.563w   1236 calls
| DIISManager::add_entry            :      0.217u      0.017s      0.069w   1236 calls
| DIISManager::extrapolate          :      0.250u      0.017s      0.133w   1236 calls
| | bMatrix setup                   :      0.067u      0.017s      0.054w   1236 calls
| | bMatrix pseudoinverse           :      0.100u      0.000s      0.037w   1236 calls
| | New vector                      :      0.083u      0.000s      0.039w   1236 calls
HF: Form C                          :      0.450u      0.000s      0.236w   1236 calls

**************************************************************************************

Host: smg13363-ws

Timers On : Tue Jan  5 13:16:07 2021
Timers Off: Tue Jan  5 13:18:11 2021

Wall Time:      123.35 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     34.217u      0.700s     20.947w    100 calls
HF: Form core H                     :      0.033u      0.000s      0.111w    100 calls
HF: Form S/X                        :      0.033u      0.000s      0.018w    100 calls
HF: Guess                           :      0.217u      0.000s      0.138w    100 calls
SAD Guess                           :      0.200u      0.000s      0.116w      1 calls
HF: Form G                          :      7.450u      0.150s      4.447w   1204 calls
JK: D                               :      0.033u      0.000s      0.009w   1204 calls
JK: USO2AO                          :      0.100u      0.000s      0.073w   1204 calls
JK: JK                              :      7.067u      0.150s      4.226w   1204 calls
PK computes JK                      :      7.067u      0.150s      4.224w   1204 calls
JK: AO2USO                          :      0.183u      0.000s      0.092w   1204 calls
HF: Form F                          :      0.017u      0.000s      0.010w   1204 calls
HF: Form D                          :      0.017u      0.000s      0.013w   1204 calls
HF: DIIS                            :      0.783u      0.000s      0.494w   1203 calls
DIISManager::add_entry              :      0.100u      0.000s      0.064w   1104 calls
DIISManager::extrapolate            :      0.200u      0.000s      0.108w   1104 calls
bMatrix setup                       :      0.083u      0.000s      0.041w   1104 calls
bMatrix pseudoinverse               :      0.067u      0.000s      0.031w   1104 calls
New vector                          :      0.033u      0.000s      0.033w   1104 calls
HF: Form C                          :      0.300u      0.000s      0.231w   1203 calls
Grad: V T Perturb                   :      1.933u      0.350s      1.380w    100 calls
Grad: S                             :      0.067u      0.000s      0.063w    100 calls
Grad: JK                            :    129.683u      0.000s     77.798w    100 calls
Grad: XC                            :      0.000u      0.000s      0.000w    100 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     34.217u      0.700s     20.947w    100 calls
HF: Form core H                     :      0.033u      0.000s      0.111w    100 calls
HF: Form S/X                        :      0.033u      0.000s      0.018w    100 calls
HF: Guess                           :      0.217u      0.000s      0.138w    100 calls
| SAD Guess                         :      0.200u      0.000s      0.116w      1 calls
HF: Form G                          :      7.450u      0.150s      4.447w   1204 calls
| JK: D                             :      0.033u      0.000s      0.009w   1204 calls
| JK: USO2AO                        :      0.100u      0.000s      0.073w   1204 calls
| JK: JK                            :      7.067u      0.150s      4.226w   1204 calls
| | PK computes JK                  :      7.067u      0.150s      4.224w   1204 calls
| JK: AO2USO                        :      0.183u      0.000s      0.092w   1204 calls
HF: Form F                          :      0.017u      0.000s      0.010w   1204 calls
HF: Form D                          :      0.017u      0.000s      0.013w   1204 calls
HF: DIIS                            :      0.783u      0.000s      0.494w   1203 calls
| DIISManager::add_entry            :      0.100u      0.000s      0.064w   1104 calls
| DIISManager::extrapolate          :      0.200u      0.000s      0.108w   1104 calls
| | bMatrix setup                   :      0.083u      0.000s      0.041w   1104 calls
| | bMatrix pseudoinverse           :      0.067u      0.000s      0.031w   1104 calls
| | New vector                      :      0.033u      0.000s      0.033w   1104 calls
HF: Form C                          :      0.300u      0.000s      0.231w   1203 calls
Grad: V T Perturb                   :      1.933u      0.350s      1.380w    100 calls
Grad: S                             :      0.067u      0.000s      0.063w    100 calls
Grad: JK                            :    129.683u      0.000s     77.798w    100 calls
Grad: XC                            :      0.000u      0.000s      0.000w    100 calls

**************************************************************************************

Host: smg13363-ws

Timers On : Tue Jan  5 13:19:20 2021
Timers Off: Tue Jan  5 13:19:47 2021

Wall Time:       27.35 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :      7.483u      0.167s      4.598w     22 calls
HF: Form core H                     :      0.000u      0.000s      0.025w     22 calls
HF: Form S/X                        :      0.000u      0.000s      0.004w     22 calls
HF: Guess                           :      0.183u      0.000s      0.119w     22 calls
SAD Guess                           :      0.183u      0.000s      0.111w      1 calls
HF: Form G                          :      1.733u      0.017s      1.007w    272 calls
JK: D                               :      0.000u      0.000s      0.002w    272 calls
JK: USO2AO                          :      0.000u      0.000s      0.016w    272 calls
JK: JK                              :      1.683u      0.017s      0.957w    272 calls
PK computes JK                      :      1.683u      0.017s      0.957w    272 calls
JK: AO2USO                          :      0.050u      0.000s      0.021w    272 calls
HF: Form F                          :      0.017u      0.000s      0.002w    272 calls
HF: Form D                          :      0.000u      0.000s      0.003w    272 calls
HF: DIIS                            :      0.133u      0.000s      0.112w    271 calls
DIISManager::add_entry              :      0.050u      0.000s      0.014w    250 calls
DIISManager::extrapolate            :      0.017u      0.000s      0.025w    250 calls
bMatrix setup                       :      0.000u      0.000s      0.009w    250 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.007w    250 calls
New vector                          :      0.000u      0.000s      0.008w    250 calls
HF: Form C                          :      0.133u      0.000s      0.052w    271 calls
Grad: V T Perturb                   :      0.400u      0.050s      0.303w     22 calls
Grad: S                             :      0.017u      0.000s      0.014w     22 calls
Grad: JK                            :     28.383u      0.000s     17.026w     22 calls
Grad: XC                            :      0.000u      0.000s      0.000w     22 calls

--------------------------------------------------------------------------------------
Total PK formation time             :      7.483u      0.167s      4.598w     22 calls
HF: Form core H                     :      0.000u      0.000s      0.025w     22 calls
HF: Form S/X                        :      0.000u      0.000s      0.004w     22 calls
HF: Guess                           :      0.183u      0.000s      0.119w     22 calls
| SAD Guess                         :      0.183u      0.000s      0.111w      1 calls
HF: Form G                          :      1.733u      0.017s      1.007w    272 calls
| JK: D                             :      0.000u      0.000s      0.002w    272 calls
| JK: USO2AO                        :      0.000u      0.000s      0.016w    272 calls
| JK: JK                            :      1.683u      0.017s      0.957w    272 calls
| | PK computes JK                  :      1.683u      0.017s      0.957w    272 calls
| JK: AO2USO                        :      0.050u      0.000s      0.021w    272 calls
HF: Form F                          :      0.017u      0.000s      0.002w    272 calls
HF: Form D                          :      0.000u      0.000s      0.003w    272 calls
HF: DIIS                            :      0.133u      0.000s      0.112w    271 calls
| DIISManager::add_entry            :      0.050u      0.000s      0.014w    250 calls
| DIISManager::extrapolate          :      0.017u      0.000s      0.025w    250 calls
| | bMatrix setup                   :      0.000u      0.000s      0.009w    250 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.007w    250 calls
| | New vector                      :      0.000u      0.000s      0.008w    250 calls
HF: Form C                          :      0.133u      0.000s      0.052w    271 calls
Grad: V T Perturb                   :      0.400u      0.050s      0.303w     22 calls
Grad: S                             :      0.017u      0.000s      0.014w     22 calls
Grad: JK                            :     28.383u      0.000s     17.026w     22 calls
Grad: XC                            :      0.000u      0.000s      0.000w     22 calls

**************************************************************************************

Host: smg13363-ws

Timers On : Tue Jan  5 13:21:05 2021
Timers Off: Tue Jan  5 13:21:09 2021

Wall Time:        4.07 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :      1.033u      0.033s      0.629w      3 calls
HF: Form core H                     :      0.000u      0.000s      0.003w      3 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      3 calls
HF: Guess                           :      0.200u      0.000s      0.120w      3 calls
SAD Guess                           :      0.183u      0.000s      0.112w      1 calls
HF: Form G                          :      0.250u      0.017s      0.138w     38 calls
JK: D                               :      0.000u      0.000s      0.000w     38 calls
JK: USO2AO                          :      0.000u      0.000s      0.002w     38 calls
JK: JK                              :      0.233u      0.017s      0.131w     38 calls
PK computes JK                      :      0.233u      0.017s      0.131w     38 calls
JK: AO2USO                          :      0.000u      0.000s      0.003w     38 calls
HF: Form F                          :      0.000u      0.000s      0.000w     38 calls
HF: Form D                          :      0.000u      0.000s      0.000w     38 calls
HF: DIIS                            :      0.017u      0.000s      0.015w     37 calls
DIISManager::add_entry              :      0.000u      0.000s      0.002w     35 calls
DIISManager::extrapolate            :      0.000u      0.000s      0.003w     35 calls
bMatrix setup                       :      0.000u      0.000s      0.001w     35 calls
bMatrix pseudoinverse               :      0.000u      0.000s      0.001w     35 calls
New vector                          :      0.000u      0.000s      0.001w     35 calls
HF: Form C                          :      0.017u      0.000s      0.007w     37 calls
Grad: V T Perturb                   :      0.050u      0.017s      0.042w      3 calls
Grad: S                             :      0.000u      0.000s      0.002w      3 calls
Grad: JK                            :      3.883u      0.000s      2.324w      3 calls
Grad: XC                            :      0.000u      0.000s      0.000w      3 calls

--------------------------------------------------------------------------------------
Total PK formation time             :      1.033u      0.033s      0.629w      3 calls
HF: Form core H                     :      0.000u      0.000s      0.003w      3 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      3 calls
HF: Guess                           :      0.200u      0.000s      0.120w      3 calls
| SAD Guess                         :      0.183u      0.000s      0.112w      1 calls
HF: Form G                          :      0.250u      0.017s      0.138w     38 calls
| JK: D                             :      0.000u      0.000s      0.000w     38 calls
| JK: USO2AO                        :      0.000u      0.000s      0.002w     38 calls
| JK: JK                            :      0.233u      0.017s      0.131w     38 calls
| | PK computes JK                  :      0.233u      0.017s      0.131w     38 calls
| JK: AO2USO                        :      0.000u      0.000s      0.003w     38 calls
HF: Form F                          :      0.000u      0.000s      0.000w     38 calls
HF: Form D                          :      0.000u      0.000s      0.000w     38 calls
HF: DIIS                            :      0.017u      0.000s      0.015w     37 calls
| DIISManager::add_entry            :      0.000u      0.000s      0.002w     35 calls
| DIISManager::extrapolate          :      0.000u      0.000s      0.003w     35 calls
| | bMatrix setup                   :      0.000u      0.000s      0.001w     35 calls
| | bMatrix pseudoinverse           :      0.000u      0.000s      0.001w     35 calls
| | New vector                      :      0.000u      0.000s      0.001w     35 calls
HF: Form C                          :      0.017u      0.000s      0.007w     37 calls
Grad: V T Perturb                   :      0.050u      0.017s      0.042w      3 calls
Grad: S                             :      0.000u      0.000s      0.002w      3 calls
Grad: JK                            :      3.883u      0.000s      2.324w      3 calls
Grad: XC                            :      0.000u      0.000s      0.000w      3 calls

**************************************************************************************

Host: smg13363-ws

Timers On : Tue Jan  5 13:22:18 2021
Timers Off: Tue Jan  5 13:22:30 2021

Wall Time:       11.51 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :      3.083u      0.050s      1.888w      9 calls
HF: Form core H                     :      0.000u      0.000s      0.010w      9 calls
HF: Form S/X                        :      0.000u      0.000s      0.002w      9 calls
HF: Guess                           :      0.200u      0.000s      0.119w      9 calls
SAD Guess                           :      0.183u      0.000s      0.111w      1 calls
HF: Form G                          :      0.800u      0.017s      0.451w    121 calls
JK: D                               :      0.000u      0.000s      0.001w    121 calls
JK: USO2AO                          :      0.000u      0.000s      0.007w    121 calls
JK: JK                              :      0.767u      0.017s      0.429w    121 calls
PK computes JK                      :      0.750u      0.017s      0.429w    121 calls
JK: AO2USO                          :      0.017u      0.000s      0.009w    121 calls
HF: Form F                          :      0.000u      0.000s      0.001w    121 calls
HF: Form D                          :      0.000u      0.000s      0.001w    121 calls
HF: DIIS                            :      0.033u      0.000s      0.050w    120 calls
DIISManager::add_entry              :      0.000u      0.000s      0.006w    112 calls
DIISManager::extrapolate            :      0.000u      0.000s      0.011w    112 calls
bMatrix setup                       :      0.000u      0.000s      0.004w    112 calls
bMatrix pseudoinverse               :      0.000u      0.000s      0.003w    112 calls
New vector                          :      0.000u      0.000s      0.003w    112 calls
HF: Form C                          :      0.000u      0.000s      0.023w    120 calls
Grad: V T Perturb                   :      0.167u      0.050s      0.124w      9 calls
Grad: S                             :      0.017u      0.000s      0.005w      9 calls
Grad: JK                            :     11.567u      0.000s      6.950w      9 calls
Grad: XC                            :      0.000u      0.000s      0.000w      9 calls

--------------------------------------------------------------------------------------
Total PK formation time             :      3.083u      0.050s      1.888w      9 calls
HF: Form core H                     :      0.000u      0.000s      0.010w      9 calls
HF: Form S/X                        :      0.000u      0.000s      0.002w      9 calls
HF: Guess                           :      0.200u      0.000s      0.119w      9 calls
| SAD Guess                         :      0.183u      0.000s      0.111w      1 calls
HF: Form G                          :      0.800u      0.017s      0.451w    121 calls
| JK: D                             :      0.000u      0.000s      0.001w    121 calls
| JK: USO2AO                        :      0.000u      0.000s      0.007w    121 calls
| JK: JK                            :      0.767u      0.017s      0.429w    121 calls
| | PK computes JK                  :      0.750u      0.017s      0.429w    121 calls
| JK: AO2USO                        :      0.017u      0.000s      0.009w    121 calls
HF: Form F                          :      0.000u      0.000s      0.001w    121 calls
HF: Form D                          :      0.000u      0.000s      0.001w    121 calls
HF: DIIS                            :      0.033u      0.000s      0.050w    120 calls
| DIISManager::add_entry            :      0.000u      0.000s      0.006w    112 calls
| DIISManager::extrapolate          :      0.000u      0.000s      0.011w    112 calls
| | bMatrix setup                   :      0.000u      0.000s      0.004w    112 calls
| | bMatrix pseudoinverse           :      0.000u      0.000s      0.003w    112 calls
| | New vector                      :      0.000u      0.000s      0.003w    112 calls
HF: Form C                          :      0.000u      0.000s      0.023w    120 calls
Grad: V T Perturb                   :      0.167u      0.050s      0.124w      9 calls
Grad: S                             :      0.017u      0.000s      0.005w      9 calls
Grad: JK                            :     11.567u      0.000s      6.950w      9 calls
Grad: XC                            :      0.000u      0.000s      0.000w      9 calls

**************************************************************************************

Host: smg13363-ws

Timers On : Tue Jan  5 13:23:13 2021
Timers Off: Tue Jan  5 13:23:25 2021

Wall Time:       11.54 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :      3.083u      0.067s      1.899w      9 calls
HF: Form core H                     :      0.000u      0.000s      0.009w      9 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      9 calls
HF: Guess                           :      0.200u      0.000s      0.119w      9 calls
SAD Guess                           :      0.183u      0.000s      0.111w      1 calls
HF: Form G                          :      0.767u      0.050s      0.444w    121 calls
JK: D                               :      0.000u      0.000s      0.001w    121 calls
JK: USO2AO                          :      0.017u      0.000s      0.007w    121 calls
JK: JK                              :      0.733u      0.050s      0.422w    121 calls
PK computes JK                      :      0.733u      0.050s      0.422w    121 calls
